업종명,업소명,소재지(도로명),소재지전화,관할기관,기준일자
일반음식점,맷돌순두부(갈매점),경기도 구리시 갈매중앙로 89-8  로데오프라자 206호 (갈매동),,구리시청,2021-05-07
일반음식점,컴포즈커피 구리돌다리점,경기도 구리시 검배로6번길 23  1층 (수택동),,구리시청,2021-05-07
일반음식점,BHC 치킨 인창,경기도 구리시 동구릉로 64 (인창동 구리인창 e편한세상 상가 101동지하1층110호),031 -551 -6390,구리시청,2021-05-07
일반음식점,이삭토스트,경기도 구리시 체육관로80번길 19  103호 (수택동  도레미빌딩),031 -514 -3000,구리시청,2021-05-07
일반음식점,스시혼,경기도 구리시 동구릉로 124  1층 (인창동),,구리시청,2021-05-07
일반음식점,해피푸드,경기도 구리시 장자대로13번길 37  1층 (교문동),,구리시청,2021-05-07
일반음식점,어죽나라,경기도 구리시 체육관로171번길 21-4 (교문동),,구리시청,2021-05-07
일반음식점,신전떡볶이,경기도 구리시 건원대로 42 (인창동  삼원골드프라자 110호),,구리시청,2021-05-07
일반음식점,소곱창집,경기도 구리시 안골로57번길 46-20 (수택동), 031- 552-8296,구리시청,2021-05-07
일반음식점,돈개스,경기도 구리시 검배로31번길 5  1층 (수택동),,구리시청,2021-05-07
일반음식점,삼학도 홍어집,경기도 구리시 동구릉로 105 (인창동 (1층)), 017- 705-5276,구리시청,2021-05-07
일반음식점,명궁,경기도 구리시 갈매순환로 10  105호 (갈매동  더 나인힐스 상가동),,구리시청,2021-05-07
일반음식점,본스시,경기도 구리시 체육관로 140  1층 104호 (교문동),,구리시청,2021-05-07
일반음식점,더푸드 김밥나라,경기도 구리시 체육관로 169 (교문동 1층), 031- 568-9282,구리시청,2021-05-07
일반음식점,구리사랑 주식회사,경기도 구리시 벌말로147번길 42  101호 (토평동),,구리시청,2021-05-07
일반음식점,앰비션(Ambition),경기도 구리시 동구릉로460번길 106  1층 (사노동),,구리시청,2021-05-07
일반음식점,오또상,경기도 구리시 아치울길3번길 1  1층 101호 (아천동),,구리시청,2021-05-07
일반음식점,상구통닭&봉봉떡볶이,경기도 구리시 장자대로86번길 14-11  1층 (수택동),033 -436 -9340,구리시청,2021-05-07
일반음식점,더맛,경기도 구리시 갈매순환로204번길 52-15  1층 (갈매동),,구리시청,2021-05-07
일반음식점,준포차,경기도 구리시 안골로97번길 43 (수택동), 031- 555-1061,구리시청,2021-05-07
일반음식점,둘셋족발,경기도 구리시 갈매중앙로55번길 16-12  1층 (갈매동),,구리시청,2021-05-07
일반음식점,화로상회 구리인창점,경기도 구리시 건원대로 79 (인창동  2층),031 -565 -3374,구리시청,2021-05-07
일반음식점,카페 소우주,경기도 구리시 벌말로 186  S.M BLD 5층 (토평동),,구리시청,2021-05-07
일반음식점,강식당,경기도 구리시 체육관로 163-8  1층 (교문동),,구리시청,2021-05-07
일반음식점,프릇탑,경기도 구리시 경춘북로 252  841동 119호 (갈매동  갈매역아이파크),,구리시청,2021-05-07
일반음식점,한가네 먹거리,경기도 구리시 안골로77번길 35  1층 (수택동),031 -551 -3789,구리시청,2021-05-07
일반음식점,친구사이,경기도 구리시 검배로31번길 9 (수택동), 031- 551-5086,구리시청,2021-05-07
일반음식점,맛깔손,경기도 구리시 안골로97번길 4 (수택동 1층), 031- 557-3619,구리시청,2021-05-07
일반음식점,티디에프티,경기도 구리시 왕숙천로 507  1 2층 (인창동),,구리시청,2021-05-07
일반음식점,메리네(merry ne),경기도 구리시 이문안로5번길 16 (교문동), 031- 552-2554,구리시청,2021-05-07
일반음식점,미성조림밥상,경기도 구리시 아차산로 508  1층 (교문동),,구리시청,2021-05-07
일반음식점,JBD 본 종로빈대떡,경기도 구리시 경춘북로 252  841동 1층 A120호 (갈매동  갈매역아이파크),,구리시청,2021-05-07
일반음식점,갈매야시장,경기도 구리시 갈매순환로204번길 26-13  1층 (갈매동),,구리시청,2021-05-07
일반음식점,미노곱창,경기도 구리시 체육관로 150  1층 (수택동),,구리시청,2021-05-07
일반음식점,챠이웍,경기도 구리시 체육관로172번길 54-9 (수택동 101호),,구리시청,2021-05-07
일반음식점,올레! 숯불 생 막창구이,경기도 구리시 검배로60번길 11-4  1층 (수택동),,구리시청,2021-05-07
일반음식점,롤앤돈,경기도 구리시 검배로47번길 12-21 (수택동  1층),,구리시청,2021-05-07
일반음식점,빈플레이버,경기도 구리시 갈매순환로204번길 7-50  1층 (갈매동),,구리시청,2021-05-07
일반음식점,샌드 홈,경기도 구리시 경춘로175번길 14  1층 (교문동),,구리시청,2021-05-07
일반음식점,도모,경기도 구리시 검배로 4  1층 (수택동),031 -553 -0406,구리시청,2021-05-07
일반음식점,카페루시,경기도 구리시 이문안로129번길 33  1층 (수택동),,구리시청,2021-05-07
일반음식점,새벽집,경기도 구리시 수택천로 11  1층 (수택동),,구리시청,2021-05-07
일반음식점,방일해장국,경기도 구리시 벌말로 64  1층 (토평동),031 -558 -5055,구리시청,2021-05-07
일반음식점,호세야,경기도 구리시 안골로103번길 7  선수빌딩 좌측3호 (수택동), 031- 567-5293,구리시청,2021-05-07
일반음식점,곰작골 나주곰탕 교문점,경기도 구리시 안골로 43 (교문동 1층),031 - 563-0333,구리시청,2021-05-07
일반음식점,디마인카페,경기도 구리시 검배로47번길 12-7 (수택동),,구리시청,2021-05-07
일반음식점,고대생막창묵은지삼겹살,경기도 구리시 검배로15번길 11  1층 (수택동),031 -555 -8037,구리시청,2021-05-07
일반음식점,꽃돼지 제주삼겹&숯불갈비,경기도 구리시 갈매순환로204번길 8-28  1층 (갈매동),,구리시청,2021-05-07
일반음식점,치코 파닭,경기도 구리시 검배로 85  1층 (수택동),,구리시청,2021-05-07
일반음식점,친구네집,경기도 구리시 안골로 95-6 (수택동 1층),,구리시청,2021-05-07
일반음식점,일등조개,경기도 구리시 안골로85번길 42 (수택동 (1층)), 031- 563-0327,구리시청,2021-05-07
일반음식점,호치킨 구리등기소점,경기도 구리시 건원대로34번길 11 (인창동 샤르망  105호 106호),031 -564 -8846,구리시청,2021-05-07
일반음식점,당찬족발보쌈,경기도 구리시 검배로72번길 9  1층 (수택동),031 -562 -8111,구리시청,2021-05-07
일반음식점,갈매 오리,경기도 구리시 갈매중앙로55번길 64-5  1층 (갈매동),031 -574 -4647,구리시청,2021-05-07
일반음식점,토평주막보리밥,경기도 구리시 이문안로 95  1층 105호 (수택동  해원빌딩),,구리시청,2021-05-07
일반음식점,두끼 돌다리점,경기도 구리시 체육관로172번길 59 (수택동 2층), 031- 566-5745,구리시청,2021-05-07
일반음식점,순영,경기도 구리시 체육관로161번길 12-8 (교문동),031 --,구리시청,2021-05-07
일반음식점,제주항,경기도 구리시 검배로84번길 11-6 (수택동  1층),,구리시청,2021-05-07
일반음식점,뽕차이,경기도 구리시 건원대로 3 (인창동  102호),031 -567 -7682,구리시청,2021-05-07
일반음식점,돌다리보쌈.칼국수,경기도 구리시 안골로77번길 36-2 (수택동 1층),031 -557 -9119,구리시청,2021-05-07
일반음식점,정열찌개 낭만볶음,경기도 구리시 갈매중앙로55번길 16-12  다올빌딩 1층 (갈매동),,구리시청,2021-05-07
일반음식점,윤아네곱창,경기도 구리시 동구릉로 118  1층 (인창동  오른쪽 끝),,구리시청,2021-05-07
일반음식점,전명렬짬뽕,경기도 구리시 동구릉로 108  1층 (인창동),031 -558 -8591,구리시청,2021-05-07
일반음식점,혼밥대왕 구리점,경기도 구리시 검배로59번길 10-9  1층 (수택동),,구리시청,2021-05-07
일반음식점,민들레,경기도 구리시 검배로 39 (수택동 2층),031 - 569-5506,구리시청,2021-05-07
일반음식점,별내대게하우스,경기도 구리시 불암로 14  103호 (갈매동),031 -528 -8452,구리시청,2021-05-07
일반음식점,윤스시,경기도 구리시 경춘로172번길 43  1층 (교문동),,구리시청,2021-05-07
일반음식점,개미식당,경기도 구리시 응달말로 51 (인창동 성림 104호), 031- 552-8795,구리시청,2021-05-07
일반음식점,영커피호프,경기도 구리시 체육관로 150  해청빌딩 지층 (수택동),,구리시청,2021-05-07
일반음식점,청년감자탕순대국 구리점,경기도 구리시 체육관로 167-1  1층 (교문동),,구리시청,2021-05-07
일반음식점,헬로밥,경기도 구리시 벌말로 182  굿모닝세화빌딩 1층 좌측1호 (토평동),,구리시청,2021-05-07
일반음식점,나르샤,경기도 구리시 경춘로 174-7 (교문동 2층), 031- 562-1441,구리시청,2021-05-07
일반음식점,캡숑상회,경기도 구리시 원수택로42번길 22  1층 (수택동),,구리시청,2021-05-07
일반음식점,레스토랑,경기도 구리시 갈매순환로204번길 8-49  1층 (갈매동),,구리시청,2021-05-07
일반음식점,포이(POY),경기도 구리시 응달말로52번길 62  1층 103호 (인창동),,구리시청,2021-05-07
일반음식점,알쭈,경기도 구리시 수택천로 23  1층 (수택동),070 -4024-7206,구리시청,2021-05-07
일반음식점,미식가의 초이스,경기도 구리시 안골로57번길 46-17 (수택동), 031- 557-7571,구리시청,2021-05-07
일반음식점,행복한 국밥,경기도 구리시 원수택로 61 (수택동 1층), 031- 564-3651,구리시청,2021-05-07
일반음식점,화려한목요일,경기도 구리시 장자대로1번길 82-11  1층 (교문동),,구리시청,2021-05-07
일반음식점,삼문,경기도 구리시 경춘북로251번길 82  1층 (갈매동),,구리시청,2021-05-07
일반음식점,길동우동 갈매점,경기도 구리시 산마루로 24  신성타워 101-1호 (갈매동),,구리시청,2021-05-07
일반음식점,보통강,경기도 구리시 아차산로 342 (교문동), 031- 555-5511,구리시청,2021-05-07
일반음식점,남경,경기도 구리시 안골로56번길 14  1층 (교문동),,구리시청,2021-05-07
일반음식점,형님! 저여요,경기도 구리시 안골로77번길 25 (수택동 (1층)),    - 562-1276,구리시청,2021-05-07
일반음식점,막내네토종쌈닭,경기도 구리시 체육관로153번길 6 (교문동), 031- 553-4334,구리시청,2021-05-07
일반음식점,옹기종기동태탕,경기도 구리시 경춘로242번길 31-13 (수택동 (1층)),031 -566 -3655,구리시청,2021-05-07
일반음식점,힐링호프,경기도 구리시 안골로86번길 6 (수택동),,구리시청,2021-05-07
일반음식점,컬투치킨 갈매사랑1호점,경기도 구리시 갈매중앙로55번길 56-11  1층 102호 (갈매동),,구리시청,2021-05-07
일반음식점,우리식당,경기도 구리시 검배로13번길 4  1층 (수택동),,구리시청,2021-05-07
일반음식점,불닭마을 옛날왕통닭,경기도 구리시 동구릉로85번길 11  1층 (인창동),031 -565 -9255,구리시청,2021-05-07
일반음식점,만석꾼,경기도 구리시 검배로59번길 10-4 (수택동 1층),,구리시청,2021-05-07
일반음식점,일심반점,경기도 구리시 안골로97번길 36 (수택동 1층), 031- 566-7333,구리시청,2021-05-07
일반음식점,동구정육점식당,경기도 구리시 동구릉로 107 (인창동), 031- 563-4929,구리시청,2021-05-07
일반음식점,인화반점,경기도 구리시 응달말로40번길 1 (인창동 1층B호),,구리시청,2021-05-07
일반음식점,명인만두 모다아울렛구리남양주점,경기도 구리시 경춘북로 230  모다아울렛 4층 (갈매동),,구리시청,2021-05-07
일반음식점,지프레소,경기도 구리시 이문안로 141  1층 (수택동),,구리시청,2021-05-07
일반음식점,가부시끼,경기도 구리시 수택천로 6 (수택동 1층), 031- 563-0433,구리시청,2021-05-07
일반음식점,부어치킨,경기도 구리시 체육관로80번길 23 (수택동 (1층)),031 -553 -9211,구리시청,2021-05-07
일반음식점,오떡 별내갈매점,경기도 구리시 갈매순환로204번길 35-8 (갈매동),,구리시청,2021-05-07
일반음식점,엄마손맛집,경기도 구리시 수택천로 8 (수택동 1층), 031- 563-9338,구리시청,2021-05-07
일반음식점,양지 해장국,경기도 구리시 이문안로5번길 27 (교문동), 031- 556-5108,구리시청,2021-05-07
일반음식점,배성열 참치,경기도 구리시 장자대로 74  2층 205호 (수택동),,구리시청,2021-05-07
일반음식점,스시쿠니,경기도 구리시 이문안로 31  상가동 1층 107호 (교문동),,구리시청,2021-05-07
일반음식점,치킨신드롬 구리점,경기도 구리시 검배로60번길 11-18  1층 (수택동),,구리시청,2021-05-07
일반음식점,꼬꼬치킨,경기도 구리시 응달말로52번길 41 (인창동),,구리시청,2021-05-07
일반음식점,최승현푸드,경기도 구리시 원수택로12번길 21-17  1층 (수택동),,구리시청,2021-05-07
일반음식점,고모네 식당,경기도 구리시 딸기원중문길 5 (교문동 (101호)),031 -556 -8996,구리시청,2021-05-07
일반음식점,한국통닭구리점,경기도 구리시 안골로63번길 30  뱅뱅의류 1층 (수택동),,구리시청,2021-05-07
일반음식점,통큰 할매 토종순대국,경기도 구리시 안골로 44 (교문동 한솔빌딩 1층1호),031 -553 -2247,구리시청,2021-05-07
일반음식점,자바앤코,경기도 구리시 경춘로 162 (교문동  1층 2층),031 -566 -3538,구리시청,2021-05-07
일반음식점,사이공빌리지,경기도 구리시 검배로 28-8  1층 (수택동  좌층),,구리시청,2021-05-07
일반음식점,상차림 도시락,경기도 구리시 이문안로5번길 3 (교문동), 031- 555-8775,구리시청,2021-05-07
일반음식점,성심식당,경기도 구리시 체육관로74번길 41 (수택동 6층), 031- 560-5568,구리시청,2021-05-07
