사업체명,관리번호,지번코드,지번주소
헤이홈,1831501209,4.16103E+18,경기도 광주시 오포읍 신현리
신현교회,3100447523,4.16103E+18,경기도 광주시 오포읍 신현리
태재 정통 닭갈비,3116387103,4.16103E+18,경기도 광주시 오포읍 신현리
청풍건축,3104113683,4.16103E+18,경기도 광주시 오포읍 신현리
도기파크,3113347237,4.16103E+18,경기도 광주시 오포읍 신현리
백양세탁소,3116387110,4.16103E+18,경기도 광주시 오포읍 신현리
휴먼안경,3117129304,4.16103E+18,경기도 광주시 오포읍 신현리
소라,3114083140,4.16103E+18,경기도 광주시 오포읍 신현리
만설,3119592172,4.16103E+18,경기도 광주시 오포읍 신현리
이삭토스트&커피 광주 신현점,31N1554866,4.16103E+18,경기도 광주시 오포읍 신현리
3POP,3113179802,4.16103E+18,경기도 광주시 오포읍 신현리
나이스가이 오포신현점,1831500500,4.16103E+18,경기도 광주시 오포읍 신현리
서울드림소아청소년과의원,3116386719,4.16103E+18,경기도 광주시 오포읍 신현리
지니부동산공인중개사사무소,1831501726,4.16103E+18,경기도 광주시 오포읍 신현리
지에스(GS)25 신현중앙,1831501214,4.16103E+18,경기도 광주시 오포읍 신현리
도담도담식빵,1831501220,4.16103E+18,경기도 광주시 오포읍 신현리
워너,31N1554867,4.16103E+18,경기도 광주시 오포읍 신현리
김정민공인중개사 사무소,3107142842,4.16103E+18,경기도 광주시 오포읍 신현리
미헤어,3114053522,4.16103E+18,경기도 광주시 오포읍 신현리
헤브 (HAVE),3119592253,4.16103E+18,경기도 광주시 오포읍 신현리
재테크 공인중개사 사무소,3115499188,4.16103E+18,경기도 광주시 오포읍 신현리
티파니 네일,3110128196,4.16103E+18,경기도 광주시 오포읍 신현리
(주)케이엔씨,3115065358,4.16103E+18,경기도 광주시 오포읍 신현리
란나,3117129323,4.16103E+18,경기도 광주시 오포읍 신현리
정직한정현이네푸주간,3114352992,4.16103E+18,경기도 광주시 오포읍 신현리
김마리,3115305052,4.16103E+18,경기도 광주시 오포읍 신현리
퀸,3119592345,4.16103E+18,경기도 광주시 오포읍 신현리
한라공인중개사사무소,3117129421,4.16103E+18,경기도 광주시 오포읍 신현리
칼리,3116386850,4.16103E+18,경기도 광주시 오포읍 신현리
경희조은한의원,3116441853,4.16103E+18,경기도 광주시 오포읍 신현리
뷰티윤,1831501262,4.16103E+18,경기도 광주시 오포읍 신현리
수기나무의 수작(手作),3116441771,4.16103E+18,경기도 광주시 오포읍 신현리
꿀벌,31N1554868,4.16103E+18,경기도 광주시 오포읍 신현리
GS25 광주교헌점,3113184360,4.16103E+18,경기도 광주시 오포읍 신현리
하우스링크,3117129432,4.16103E+18,경기도 광주시 오포읍 신현리
H스타일헤어살롱,3117129693,4.16103E+18,경기도 광주시 오포읍 신현리
본죽(광주신현점),1831500533,4.16103E+18,경기도 광주시 오포읍 신현리
본죽(광주신현점),3117129719,4.16103E+18,경기도 광주시 오포읍 신현리
이디야커피(광주신현점),3117129724,4.16103E+18,경기도 광주시 오포읍 신현리
초아텔레콤신현리점,3117129867,4.16103E+18,경기도 광주시 오포읍 신현리
커브스 오포클럽,3119592447,4.16103E+18,경기도 광주시 오포읍 신현리
김법성소아청소년과의원,1831500338,4.16103E+18,경기도 광주시 오포읍 신현리
키즈데이,3119592454,4.16103E+18,경기도 광주시 오포읍 신현리
기린약국,1831500668,4.16103E+18,경기도 광주시 오포읍 신현리
테라스크린 세탁전문점,3117129879,4.16103E+18,경기도 광주시 오포읍 신현리
율동공원 라폴리움 관리단,3119594947,4.16103E+18,경기도 광주시 오포읍 신현리
미소피부샵,3119594970,4.16103E+18,경기도 광주시 오포읍 신현리
청춘렌탈,1831501170,4.16103E+18,경기도 광주시 오포읍 신현리
스쿠바 프리 - SCUBA FREE,1831500720,4.16103E+18,경기도 광주시 오포읍 신현리
바이코지,1831501550,4.16103E+18,경기도 광주시 오포읍 신현리
클라라쇼룸,1831500355,4.16103E+18,경기도 광주시 오포읍 신현리
안전귀가시스템,1831501484,4.16103E+18,경기도 광주시 오포읍 신현리
식스퀘어 (Sixquare),1831500984,4.16103E+18,경기도 광주시 오포읍 신현리
대신컨설팅,1831500692,4.16103E+18,경기도 광주시 오포읍 신현리
제이에이치컴퍼니,1831501597,4.16103E+18,경기도 광주시 오포읍 신현리
에덴벽지,1831500420,4.16103E+18,경기도 광주시 오포읍 신현리
꿀벌아이스크림,1831501353,4.16103E+18,경기도 광주시 오포읍 신현리
프로시골산장,1831500337,4.16103E+18,경기도 광주시 오포읍 신현리
하우스링크부동산중개사사무소,1831500526,4.16103E+18,경기도 광주시 오포읍 신현리
현이공방,1831501212,4.16103E+18,경기도 광주시 오포읍 신현리
(주) 골든캐슬,1831501445,4.16103E+18,경기도 광주시 오포읍 신현리
리히트,1831500956,4.16103E+18,경기도 광주시 오포읍 신현리
한올지다,1831501736,4.16103E+18,경기도 광주시 오포읍 신현리
주식회사 글지기,1831501655,4.16103E+18,경기도 광주시 오포읍 신현리
러브선샤인,1831501456,4.16103E+18,경기도 광주시 오포읍 신현리
건강매점,1831500302,4.16103E+18,경기도 광주시 오포읍 신현리
카렌드코리아(CAR LAND KOREA),1831501111,4.16103E+18,경기도 광주시 오포읍 신현리
공간의 맛,1831501010,4.16103E+18,경기도 광주시 오포읍 신현리
신흥크린,1831501151,4.16103E+18,경기도 광주시 오포읍 신현리
탑 스포츠 에이전시 (Top Sports Agency),1831501555,4.16103E+18,경기도 광주시 오포읍 신현리
한국지엠오포지정서비스,3115653227,4.16103E+18,경기도 광주시 오포읍 신현리
영자양꼬치,1831501411,4.16103E+18,경기도 광주시 오포읍 신현리
무한사케대작 신현점,1831500859,4.16103E+18,경기도 광주시 오포읍 신현리
원조국수,1831500431,4.16103E+18,경기도 광주시 오포읍 신현리
고향생각,31N1570831,4.16103E+18,경기도 광주시 오포읍 신현리
리오상하이(주),31N1570832,4.16103E+18,경기도 광주시 오포읍 신현리
춘천숯불닭갈비,3113155115,4.16103E+18,경기도 광주시 오포읍 신현리
황대감해장국,3108134477,4.16103E+18,경기도 광주시 오포읍 신현리
상록공인중개사사무소,3105056894,4.16103E+18,경기도 광주시 오포읍 신현리
끌레 드 쏠(Cle de sol),3116441758,4.16103E+18,경기도 광주시 오포읍 신현리
토프레소 광주 신현점,3116441762,4.16103E+18,경기도 광주시 오포읍 신현리
생골뱅이살롱,3119595002,4.16103E+18,경기도 광주시 오포읍 신현리
신현쭈꾸미,3115375053,4.16103E+18,경기도 광주시 오포읍 신현리
해밀공인중개사사무소,3117131332,4.16103E+18,경기도 광주시 오포읍 신현리
031노래연습장,3117131438,4.16103E+18,경기도 광주시 오포읍 신현리
헤어클럽지오,3106118704,4.16103E+18,경기도 광주시 오포읍 신현리
킹식자재마트 주식회사,1831500949,4.16103E+18,경기도 광주시 오포읍 신현리
더올푸드마켓오포점,3108008551,4.16103E+18,경기도 광주시 오포읍 신현리
치킨앤족,3111119188,4.16103E+18,경기도 광주시 오포읍 신현리
썬더치킨,31N1568792,4.16103E+18,경기도 광주시 오포읍 신현리
옷수선,3113150232,4.16103E+18,경기도 광주시 오포읍 신현리
매일축산,1831500885,4.16103E+18,경기도 광주시 오포읍 신현리
현진축산(오포),3119595012,4.16103E+18,경기도 광주시 오포읍 신현리
내담대구왕뽈찜,3114053520,4.16103E+18,경기도 광주시 오포읍 신현리
용천모터스,3100447533,4.16103E+18,경기도 광주시 오포읍 신현리
용천에이브,3116437296,4.16103E+18,경기도 광주시 오포읍 신현리
명품손세차장,3117131451,4.16103E+18,경기도 광주시 오포읍 신현리
오포서울의원,3107039197,4.16103E+18,경기도 광주시 오포읍 신현리
에스에이엠씨펫,3119595027,4.16103E+18,경기도 광주시 오포읍 신현리
삼성치과의원,3104113686,4.16103E+18,경기도 광주시 오포읍 신현리
서울동물메디컬센터,3119595036,4.16103E+18,경기도 광주시 오포읍 신현리
(주)현대오포서비스,3119595132,4.16103E+18,경기도 광주시 오포읍 신현리
공주자동차공업(주),31N1642143,4.16103E+18,경기도 광주시 오포읍 신현리
114부동산공인중개사사무소,3100447527,4.16103E+18,경기도 광주시 오포읍 신현리
(주)숙아채,3106014228,4.16103E+18,경기도 광주시 오포읍 신현리
부동산지평,3103155349,4.16103E+18,경기도 광주시 오포읍 신현리
송탄이정부대찌개,3117131566,4.16103E+18,경기도 광주시 오포읍 신현리
대한예수교장로회한소망교회,3106048129,4.16103E+18,경기도 광주시 오포읍 신현리
예다움,3116441768,4.16103E+18,경기도 광주시 오포읍 신현리
헤어 예다움,1831501173,4.16103E+18,경기도 광주시 오포읍 신현리
더하우스부동산,1831500890,4.16103E+18,경기도 광주시 오포읍 신현리
훈이네비어,3119595140,4.16103E+18,경기도 광주시 오포읍 신현리
SNJ 영어학원,1831500265,4.16103E+18,경기도 광주시 오포읍 신현리
빛봄,1831501308,4.16103E+18,경기도 광주시 오포읍 신현리
디하우스,1831501274,4.16103E+18,경기도 광주시 오포읍 신현리
휴클라우드,1831501657,4.16103E+18,경기도 광주시 오포읍 신현리
서정건설,1831500449,4.16103E+18,경기도 광주시 오포읍 신현리
초석 인테리어,1831500599,4.16103E+18,경기도 광주시 오포읍 신현리
썬더치킨,1831500806,4.16103E+18,경기도 광주시 오포읍 신현리
미미수산(오포),1831500812,4.16103E+18,경기도 광주시 오포읍 신현리
동균수산,1831500871,4.16103E+18,경기도 광주시 오포읍 신현리
에스에이엠씨펫,1831500824,4.16103E+18,경기도 광주시 오포읍 신현리
서울동물메디컬센터,1831501501,4.16103E+18,경기도 광주시 오포읍 신현리
(주)더 하우스,3104113694,4.16103E+18,경기도 광주시 오포읍 신현리
주식회사 오리고코리아*,3116436812,4.16103E+18,경기도 광주시 오포읍 신현리
스멜츠(SMELTZ),1831501814,4.16103E+18,경기도 광주시 오포읍 신현리
퓨처아카데미,3119595155,4.16103E+18,경기도 광주시 오포읍 신현리
담양숯불떡갈비,3117131685,4.16103E+18,경기도 광주시 오포읍 신현리
오포연세치과,3106052831,4.16103E+18,경기도 광주시 오포읍 신현리
티투모바일,1831500246,4.16103E+18,경기도 광주시 오포읍 신현리
M하우징공인중개사사무소,3119595168,4.16103E+18,경기도 광주시 오포읍 신현리
(주)현대아트솔루션*,3100447642,4.16103E+18,경기도 광주시 오포읍 신현리
(주)시공데코*,3100447643,4.16103E+18,경기도 광주시 오포읍 신현리
주식회사 티엠씨,3116436950,4.16103E+18,경기도 광주시 오포읍 신현리
오포농업협동조합신현지점,3100447644,4.16103E+18,경기도 광주시 오포읍 신현리
더맛나스토리,3119595303,4.16103E+18,경기도 광주시 오포읍 신현리
청춘왕돈까스냉면,1831500803,4.16103E+18,경기도 광주시 오포읍 신현리
e해법수학,3119595317,4.16103E+18,경기도 광주시 오포읍 신현리
한솔수학교실,3119595410,4.16103E+18,경기도 광주시 오포읍 신현리
윤선생영어공부방,3119595436,4.16103E+18,경기도 광주시 오포읍 신현리
광주광명초등학교,3100447650,4.16103E+18,경기도 광주시 오포읍 신현리
광명초등학교병설유치원,3100447649,4.16103E+18,경기도 광주시 오포읍 신현리
행복한집 공인중개사사무소,1831500506,4.16103E+18,경기도 광주시 오포읍 신현리
행복한집공인중개사사무소,3119595451,4.16103E+18,경기도 광주시 오포읍 신현리
철물 이야기,3117131783,4.16103E+18,경기도 광주시 오포읍 신현리
you정에끌림 헤어,31N1571478,4.16103E+18,경기도 광주시 오포읍 신현리
청춘곱창,3117131962,4.16103E+18,경기도 광주시 오포읍 신현리
뮤직톡음악학원,3117131972,4.16103E+18,경기도 광주시 오포읍 신현리
해법영어교습소,3117131979,4.16103E+18,경기도 광주시 오포읍 신현리
베어스짐,1831500253,4.16103E+18,경기도 광주시 오포읍 신현리
e해법수학,31N1576113,4.16103E+18,경기도 광주시 오포읍 신현리
광명세탁소,3116436917,4.16103E+18,경기도 광주시 오포읍 신현리
신현통신,1831501816,4.16103E+18,경기도 광주시 오포읍 신현리
신현통신,3116436928,4.16103E+18,경기도 광주시 오포읍 신현리
피자헐,1831501365,4.16103E+18,경기도 광주시 오포읍 신현리
우리 정육점,1831501514,4.16103E+18,경기도 광주시 오포읍 신현리
고기백화점,1114165818,4.16103E+18,경기도 광주시 오포읍 신현리
캐나다리딩베어스어학원,3119597601,4.16103E+18,경기도 광주시 오포읍 신현리
세움 Study,1831501210,4.16103E+18,경기도 광주시 오포읍 신현리
GS25 광주동막,3109136544,4.16103E+18,경기도 광주시 오포읍 신현리
헤어벨,3116437148,4.16103E+18,경기도 광주시 오포읍 신현리
이디야커피 신현중앙점,31N1571479,4.16103E+18,경기도 광주시 오포읍 신현리
(주)원씨앤비,3109118153,4.16103E+18,경기도 광주시 오포읍 신현리
라온스터디학원,3115200037,4.16103E+18,경기도 광주시 오포읍 신현리
홍익민선생미술학원,1831500336,4.16103E+18,경기도 광주시 오포읍 신현리
통합영어교습소,3117132091,4.16103E+18,경기도 광주시 오포읍 신현리
와이오앤(YoN) 엔터테인먼트,3116437140,4.16103E+18,경기도 광주시 오포읍 신현리
키즈왕국,3115608121,4.16103E+18,경기도 광주시 오포읍 신현리
(주)씨엔종합건설,3115381294,4.16103E+18,경기도 광주시 오포읍 신현리
서윤 방재,3119597611,4.16103E+18,경기도 광주시 오포읍 신현리
정반찬,1831501427,4.16103E+18,경기도 광주시 오포읍 신현리
레베카,3119597619,4.16103E+18,경기도 광주시 오포읍 신현리
디960(D960),1831501234,4.16103E+18,경기도 광주시 오포읍 신현리
미친닭발,3116437291,4.16103E+18,경기도 광주시 오포읍 신현리
카페 한스(CAFE HAN'S),1831501031,4.16103E+18,경기도 광주시 오포읍 신현리
신현과일,3119597627,4.16103E+18,경기도 광주시 오포읍 신현리
이 오성합판,3119597635,4.16103E+18,경기도 광주시 오포읍 신현리
삼성종합공사,3106048034,4.16103E+18,경기도 광주시 오포읍 신현리
영진기공사,3116437159,4.16103E+18,경기도 광주시 오포읍 신현리
유한회사 블라이스,3114354167,4.16103E+18,경기도 광주시 오포읍 신현리
스타클럽,3116437040,4.16103E+18,경기도 광주시 오포읍 신현리
