지형지물부호,지번주소,X좌표,Y좌표,데이터기준일
지류,경기도 광주시 오포읍 문형리12-5번지,37.35653754,127.1961569,2019-12-30
지류,경기도 광주시 퇴촌면 정지리592-1번지,37.45481978,127.30148,2019-12-30
지류,경기도 광주시 남한산성면 오전리129번지,37.44947422,127.2299305,2019-12-30
지류,경기도 광주시 도척면 진우리330번지,37.3229252,127.3212611,2019-12-30
지류,경기도 광주시 곤지암읍 장심리195번지,37.38216113,127.3922754,2019-12-30
지류,경기도 광주시 곤지암읍 오향리279번지,37.36368941,127.3750836,2019-12-30
지류,경기도 광주시 초월읍 서하리410번지,37.43909953,127.2990381,2019-12-30
지류,경기도 광주시 오포읍 신현리1140번지,37.36668446,127.1765742,2019-12-30
지류,경기도 광주시 곤지암읍 삼합리140-3번지,37.37472925,127.4422076,2019-12-30
지류,경기도 광주시 초월읍 선동리302-2번지,37.37932256,127.3193089,2019-12-30
지류,경기도 광주시 오포읍 신현리891번지,37.35768703,127.140403,2019-12-30
지류,경기도 광주시 곤지암읍 유사리29-2번지,37.3692272,127.4334758,2019-12-30
지류,경기도 광주시 곤지암읍 곤지암리82번지,37.34821703,127.3597822,2019-12-30
지류,경기도 광주시 중대동328-7번지,37.39705011,127.22727,2019-12-30
지류,경기도 광주시 남종면 검천리754-1번지,37.52725771,127.3392512,2019-12-30
지류,경기도 광주시 곤지암읍 신촌리37-2번지,37.33043761,127.3957042,2019-12-30
지류,경기도 광주시 퇴촌면 광동리336번지,37.46497511,127.3076485,2019-12-30
지류,경기도 광주시 남종면 검천리792-1번지,37.52866322,127.3360029,2019-12-30
지류,경기도 광주시 목동244-4번지,37.38818758,127.2007321,2019-12-30
지류,경기도 광주시 남한산성면 상번천리산142-19번지,37.44548778,127.2604516,2019-12-30
지류,경기도 광주시 곤지암읍 이선리357번지,37.35567032,127.417695,2019-12-30
지류,경기도 광주시 곤지암읍 삼리604-3번지,37.34685814,127.3118474,2019-12-30
지류,경기도 광주시 남한산성면 상번천리188-1번지,37.44600813,127.2717142,2019-12-30
지류,경기도 광주시 곤지암읍 삼리595번지,37.34819612,127.3110452,2019-12-30
지류,경기도 광주시 퇴촌면 우산리67-1번지,37.43572205,127.3597964,2019-12-30
지류,경기도 광주시 곤지암읍 건업리86-1번지,37.39730299,127.4000369,2019-12-30
지류,경기도 광주시 도척면 추곡리204-2번지,37.282905,127.288589,2019-12-30
지류,경기도 광주시 곤지암읍 부항리550-5번지,37.35103299,127.3792744,2019-12-30
지류,경기도 광주시 도척면 궁평리176번지,37.33392894,127.3278204,2019-12-30
지류,경기도 광주시 장지동309-8번지,37.38845771,127.2446475,2019-12-30
지류,경기도 광주시 남종면 귀여리487-1번지,37.49312093,127.3288985,2019-12-30
지류,경기도 광주시 역동28-48번지,37.40535364,127.261896,2019-12-30
지류,경기도 광주시 곤지암읍 이선리85-3번지,37.36510985,127.4279861,2019-12-30
지류,경기도 광주시 초월읍 무갑리101-1번지,37.4249678,127.328105,2019-12-30
지류,경기도 광주시 곤지암읍 삼합리288-1번지,37.38012234,127.4355508,2019-12-30
지류,경기도 광주시 도척면 노곡리107번지,37.30551667,127.334108,2019-12-30
지류,경기도 광주시 퇴촌면 도수리산67번지,37.47298809,127.3252342,2019-12-30
지류,경기도 광주시 회덕동173-26번지,37.43599843,127.2502617,2019-12-30
지류,경기도 광주시 곤지암읍 유사리310번지,37.36900544,127.41381,2019-12-30
지류,경기도 광주시 곤지암읍 삼합리418번지,37.37980649,127.4316801,2019-12-30
지류,경기도 광주시 오포읍 추자리80-4번지,37.36808563,127.2267199,2019-12-30
지류,경기도 광주시 탄벌동433-11번지,37.41802927,127.2415155,2019-12-30
지류,경기도 광주시 목동497-6번지,37.38695402,127.1823832,2019-12-30
지류,경기도 광주시 도척면 진우리450-2번지,37.32210684,127.3326644,2019-12-30
지류,경기도 광주시 오포읍 문형리132-2번지,37.35301722,127.2046037,2019-12-30
지류,경기도 광주시 초월읍 무갑리377번지,37.42610102,127.3245584,2019-12-30
지류,경기도 광주시 초월읍 학동리176-1번지,37.38314322,127.330386,2019-12-30
지류,경기도 광주시 도척면 방도리434-2번지,37.27908614,127.327518,2019-12-30
지류,경기도 광주시 퇴촌면 우산리산47번지,37.43739255,127.3722352,2019-12-30
지류,경기도 광주시 남한산성면 하번천리367-2번지,37.43750361,127.2853004,2019-12-30
지류,경기도 광주시 곤지암읍 삼합리302-20번지,37.3815444,127.4389955,2019-12-30
지류,경기도 광주시 도척면 진우리155번지,37.32699259,127.341039,2019-12-30
지류,경기도 광주시 곤지암읍 신촌리78-2번지,37.32805559,127.4004174,2019-12-30
지류,경기도 광주시 남한산성면 엄미리산229번지,37.46953042,127.2296687,2019-12-30
지류,경기도 광주시 곤지암읍 삼리203번지,37.35658631,127.3205862,2019-12-30
지류,경기도 광주시 초월읍 무갑리406번지,37.4237957,127.3153935,2019-12-30
지류,경기도 광주시 곤지암읍 부항리512-1번지,37.3544357,127.3855338,2019-12-30
지류,경기도 광주시 곤지암읍 봉현리산40-1번지,37.34442247,127.4009874,2019-12-30
지류,경기도 광주시 도척면 추곡리419번지,37.28658113,127.2810547,2019-12-30
지류,경기도 광주시 곤지암읍 유사리408번지,37.37232682,127.4148907,2019-12-30
지류,경기도 광주시 초월읍 신월리310번지,37.41022709,127.3125798,2019-12-30
지류,경기도 광주시 남종면 수청리252-8번지,37.50765846,127.3755961,2019-12-30
지류,경기도 광주시 곤지암읍 봉현리157번지,37.34411873,127.4105042,2019-12-30
지류,경기도 광주시 곤지암읍 삼리113-11번지,37.35516793,127.3294375,2019-12-30
지류,경기도 광주시 남종면 귀여리682번지,37.51799714,127.314332,2019-12-30
지류,경기도 광주시 오포읍 신현리604-1번지,37.36797991,127.1595914,2019-12-30
지류,경기도 광주시 곤지암읍 봉현리135-1번지,37.34383221,127.4090618,2019-12-30
지류,경기도 광주시 송정동407-140번지,37.42794105,127.26146,2019-12-30
지류,경기도 광주시 도척면 궁평리906번지,37.33896601,127.3246382,2019-12-30
지류,경기도 광주시 남종면 금사리81-4번지,37.48804557,127.3190267,2019-12-30
지류,경기도 광주시 퇴촌면 도수리198번지,37.47504736,127.329252,2019-12-30
지류,경기도 광주시 곤지암읍 신촌리11번지,37.3331617,127.3980184,2019-12-30
지류,경기도 광주시 남종면 금사리166번지,37.48468397,127.3142402,2019-12-30
지류,경기도 광주시 초월읍 대쌍령리205-2번지,37.38472859,127.2870428,2019-12-30
지류,경기도 광주시 곤지암읍 봉현리464-2번지,37.34758042,127.3946981,2019-12-30
지류,경기도 광주시 초월읍 지월리800번지,37.43052615,127.2862818,2019-12-30
지류,경기도 광주시 탄벌동659-4번지,37.41768722,127.2221214,2019-12-30
지류,경기도 광주시 초월읍 늑현리산18-35번지,37.36980988,127.3245317,2019-12-30
지류,경기도 광주시 곤지암읍 신촌리287-14번지,37.32239422,127.3858506,2019-12-30
지류,경기도 광주시 퇴촌면 영동리592번지,37.47904794,127.3601513,2019-12-30
지류,경기도 광주시 도척면 유정리234-4번지,37.29547501,127.3319066,2019-12-30
지류,경기도 광주시 남종면 검천리308-6번지,37.53001258,127.3518537,2019-12-30
지류,경기도 광주시 초월읍 용수리205-1번지,37.38398727,127.306371,2019-12-30
지류,경기도 광주시 곤지암읍 만선리435-32번지,37.3663236,127.4090552,2019-12-30
지류,경기도 광주시 도척면 노곡리145-9번지,37.30360287,127.3431829,2019-12-30
지류,경기도 광주시 초월읍 학동리256번지,37.38247447,127.334841,2019-12-30
지류,경기도 광주시 남종면 수청리402-5번지,37.51240001,127.3725478,2019-12-30
지류,경기도 광주시 남한산성면 불당리424번지,37.45200884,127.2084637,2019-12-30
지류,경기도 광주시 삼동315번지,37.41973635,127.1983526,2019-12-30
지류,경기도 광주시 초월읍 학동리산101-5번지,37.3858527,127.3379054,2019-12-30
지류,경기도 광주시 장지동225-5번지,37.38380104,127.2421308,2019-12-30
지류,경기도 광주시 도척면 상림리61-4번지,37.31305984,127.3168482,2019-12-30
지류,경기도 광주시 오포읍 신현리828번지,37.35289632,127.1470608,2019-12-30
지류,경기도 광주시 도척면 진우리449번지,37.32195049,127.3321016,2019-12-30
지류,경기도 광주시 초월읍 지월리660번지,37.40550564,127.29272,2019-12-30
지류,경기도 광주시 남한산성면 광지원리79-1번지,37.46219944,127.2498989,2019-12-30
지류,경기도 광주시 오포읍 매산리238-15번지,37.35818645,127.2497368,2019-12-30
지류,경기도 광주시 오포읍 신현리821-1번지,37.35491937,127.146451,2019-12-30
지류,경기도 광주시 초월읍 신월리34번지,37.39887371,127.3251751,2019-12-30
지류,경기도 광주시 곤지암읍 수양리117번지,37.33077753,127.3881861,2019-12-30
지류,경기도 광주시 남한산성면 불당리63번지,37.45695361,127.2149111,2019-12-30
지류,경기도 광주시 퇴촌면 오리19번지,37.47890647,127.3062313,2019-12-30
지류,경기도 광주시 퇴촌면 영동리496-2번지,37.48296595,127.3699214,2019-12-30
지류,경기도 광주시 초월읍 무갑리51-1번지,37.4207416,127.3344695,2019-12-30
지류,경기도 광주시 오포읍 고산리195-4번지,37.3705502,127.2371607,2019-12-30
지류,경기도 광주시 남종면 수청리686번지,37.50753155,127.3703489,2019-12-30
지류,경기도 광주시 곤지암읍 삼합리483-1번지,37.37578276,127.4287972,2019-12-30
지류,경기도 광주시 남한산성면 오전리292번지,37.45475534,127.2300573,2019-12-30
지류,경기도 광주시 곤지암읍 유사리392번지,37.37058018,127.411551,2019-12-30
지류,경기도 광주시 퇴촌면 도수리489번지,37.4795522,127.3212519,2019-12-30
지류,경기도 광주시 오포읍 신현리761-1번지,37.3586148,127.1528662,2019-12-30
지류,경기도 광주시 목현동490-1번지,37.43770021,127.2098798,2019-12-30
지류,경기도 광주시 오포읍 매산리498-11번지,37.36037027,127.2459785,2019-12-30
지류,경기도 광주시 퇴촌면 원당리125-4번지,37.43960096,127.3170015,2019-12-30
지류,경기도 광주시 초월읍 산이리140-2번지,37.3610261,127.3107701,2019-12-30
지류,경기도 광주시 오포읍 신현리산125-6번지,37.35556324,127.1482724,2019-12-30
지류,경기도 광주시 남한산성면 불당리252번지,37.45636008,127.2137304,2019-12-30
지류,경기도 광주시 초월읍 무갑리366-3번지,37.42456526,127.3238717,2019-12-30
지류,경기도 광주시 곤지암읍 이선리424-3번지,37.36050853,127.4212363,2019-12-30
지류,경기도 광주시 도척면 진우리425번지,37.32120484,127.3325031,2019-12-30
지류,경기도 광주시 퇴촌면 관음리247-1번지,37.45239659,127.3392872,2019-12-30
지류,경기도 광주시 퇴촌면 원당리246-8번지,37.43709782,127.3220302,2019-12-30
지류,경기도 광주시 초월읍 대쌍령리115-4번지,37.3885589,127.2946858,2019-12-30
지류,경기도 광주시 오포읍 양벌리821번지,37.3741536,127.261185,2019-12-30
지류,경기도 광주시 목동463-5번지,37.3864664,127.1874702,2019-12-30
지류,경기도 광주시 곤지암읍 이선리5-47번지,37.3651293,127.4301535,2019-12-30
지류,경기도 광주시 남한산성면 오전리442-1번지,37.45974461,127.2186461,2019-12-30
지류,경기도 광주시 목현동199-2번지,37.42393951,127.223311,2019-12-30
지류,경기도 광주시 남한산성면 검복리297-7번지,37.46876898,127.1938057,2019-12-30
지류,경기도 광주시 도척면 궁평리111-1번지,37.33858596,127.3307132,2019-12-30
지류,경기도 광주시 초월읍 대쌍령리133번지,37.39161127,127.2942959,2019-12-30
지류,경기도 광주시 곤지암읍 삼리446-11번지,37.34727096,127.3209296,2019-12-30
지류,경기도 광주시 초월읍 학동리산40-4번지,37.39374706,127.3396657,2019-12-30
지류,경기도 광주시 남한산성면 광지원리242번지,37.45918675,127.2522575,2019-12-30
지류,경기도 광주시 오포읍 추자리40-7번지,37.36661416,127.2235512,2019-12-30
지류,경기도 광주시 삼동399번지,37.4149843,127.1938731,2019-12-30
지류,경기도 광주시 곤지암읍 건업리산15-6번지,37.39039646,127.4117918,2019-12-30
지류,경기도 광주시 곤지암읍 유사리359번지,37.37628854,127.4070126,2019-12-30
지류,경기도 광주시 곤지암읍 건업리79번지,37.39546763,127.4023894,2019-12-30
지류,경기도 광주시 퇴촌면 도수리323-5번지,37.46699268,127.3199408,2019-12-30
지류,경기도 광주시 도척면 궁평리894-49번지,37.33540653,127.3246136,2019-12-30
지류,경기도 광주시 곤지암읍 신촌리147-5번지,37.32713361,127.3945345,2019-12-30
지류,경기도 광주시 목현동541번지,37.44016616,127.2107806,2019-12-30
지류,경기도 광주시 도척면 궁평리827-1번지,37.34664148,127.3040616,2019-12-30
지류,경기도 광주시 회덕동244-4번지,37.43048274,127.2387913,2019-12-30
지류,경기도 광주시 남한산성면 산성리923번지,37.47797352,127.1800488,2019-12-30
지류,경기도 광주시 목현동299번지,37.42736068,127.2187562,2019-12-30
지류,경기도 광주시 초월읍 산이리165번지,37.36155421,127.3070738,2019-12-30
지류,경기도 광주시 퇴촌면 광동리302-1번지,37.46783562,127.3068082,2019-12-30
지류,경기도 광주시 곤지암읍 유사리40-3번지,37.36950077,127.4303915,2019-12-30
지류,경기도 광주시 오포읍 추자리360-3번지,37.35528231,127.2159242,2019-12-30
지류,경기도 광주시 곤지암읍 신촌리343번지,37.32129252,127.3836594,2019-12-30
지류,경기도 광주시 초월읍 무갑리444-1번지,37.42191573,127.3159642,2019-12-30
지류,경기도 광주시 삼동431-4번지,37.41185161,127.1943246,2019-12-30
지류,경기도 광주시 삼동산23번지,37.41734066,127.2079017,2019-12-30
지류,경기도 광주시 남종면 금사리20-4번지,37.48750783,127.3211009,2019-12-30
지류,경기도 광주시 남한산성면 산성리66번지,37.47530777,127.1907281,2019-12-30
지류,경기도 광주시 퇴촌면 도수리102번지,37.48131244,127.3573392,2019-12-30
지류,경기도 광주시 목현동626-3번지,37.43683695,127.2061033,2019-12-30
지류,경기도 광주시 퇴촌면 도수리158-6번지,37.47144059,127.3449084,2019-12-30
지류,경기도 광주시 중대동328-13번지,37.39676936,127.2284362,2019-12-30
지류,경기도 광주시 오포읍 능평리210-20번지,37.35385845,127.1734745,2019-12-30
지류,경기도 광주시 초월읍 늑현리77번지,37.37143577,127.3157896,2019-12-30
지류,경기도 광주시 오포읍 능평리727-2번지,37.34151531,127.14702,2019-12-30
지류,경기도 광주시 도척면 추곡리100번지,37.26813726,127.2978942,2019-12-30
지류,경기도 광주시 곤지암읍 오향리403-2번지,37.35663628,127.3772642,2019-12-30
지류,경기도 광주시 남종면 검천리748번지,37.52708895,127.338076,2019-12-30
지류,경기도 광주시 도척면 추곡리376번지,37.27507221,127.2867231,2019-12-30
지류,경기도 광주시 도척면 도웅리262-1번지,37.33877626,127.3058268,2019-12-30
지류,경기도 광주시 남종면 검천리961번지,37.52475892,127.3371349,2019-12-30
지류,경기도 광주시 남종면 검천리537번지,37.52944133,127.3430335,2019-12-30
