시군명,시설명,채수및검사일자,검사기관명,PH(5.8~8.6),탁도(4NTU이하),대장균(200개체수/100MmL미만),유리잔류염소(0.4~4.0mg/L),초과원인및조치사항,소재지지번주소,소재지도로명주소,소재지우편번호,위도,경도
수원시,힐스테이트 호매실 어린이놀이터 바닥분수,2020-06-30,경기도 수원시,-,-,-,-,,경기도 수원시 권선구 호매실동 1393번지 힐스테이트호매실,경기도 수원시 권선구 호매실로 166번길 33,16629,37.2594652372,126.9578744380
시흥시,e편한세상 시흥 센텀하임,2020-09-21,경기도 시흥시,-,-,-,-,,경기도 시흥시 대야동 692,경기도 시흥시 비둘기공원7길 10,14908,37.4446439262,126.7924043006
시흥시,걷고싶은거리 바닥분수,2018-07-27,㈜혜성환경,6.8,0.47,0,1.32,,경기도 시흥시 대야동 625-2,,14915,37.4424101589,126.7915809845
시흥시,군서공원 바닥분수,2018-07-24,㈜혜성환경,8.5,0.19,0,1.33,,경기도 시흥시 정왕천로369번길 46(정왕동 1581),경기도 시흥시 정왕천로369번길 46,15057,37.3443344565,126.7455859957
시흥시,군서공원 체험형물놀이장,2018-07-24,㈜혜성환경,8.2,0.48,0,1.28,,경기도 시흥시 정왕천로369번길 46(정왕동 1581),경기도 시흥시 정왕천로369번길 46,15057,37.3443344565,126.7455859957
시흥시,능곡중앙공원 바닥분수,2018-07-24,㈜혜성환경,8.2,0.21,0,2.7,,경기도 시흥시 능곡동 766,,14995,37.3678894224,126.8137471041
시흥시,능곡중앙광장 바닥분수,2018-07-24,㈜혜성환경,8.4,0.14,0,2.5,,경기도 시흥시 능곡동 746,,14995,37.3686420708,126.8111374467
시흥시,대야미관광장 터널분수,2018-07-27,㈜혜성환경,7.5,0.14,0,0.68,,경기도 시흥시 대야동 528-2,,,37.4432441456,126.7893863941
시흥시,모아미래도에듀포레,2020-09-21,경기도 시흥시,-,-,-,-,,경기도 시흥시 장현동 산34,경기도 시흥시 장현순환로 81,14996,37.3750832579,126.7980278571
시흥시,목감중흥S-CLASS레이크힐스아파트 물놀이시설,2020-07-17,경기도 시흥시,-,-,-,-,,경기도 시흥시 산현동 496,경기도 시흥시 목감남서로 92-15,14989,37.3745139018,126.8416521442
시흥시,미관광장 바닥분수,2018-07-24,㈜혜성환경,8.4,0.41,0,1.5,,경기도 시흥시 은행동 578,,,37.4446288991,126.7979933964
시흥시,배곧신도시 한라비발디2차 수경시설E(이루연),2020-07-30,경기도 시흥시,-,-,-,-,,경기도 시흥시 정왕동 2564,경기도 시흥시 배곧1로 27-16,15011,37.3618810869,126.7139429321
시흥시,배곧신도시 한라비발디2차 어린이놀이터3,2020-07-30,경기도 시흥시,-,-,-,-,,경기도 시흥시 정왕동 2564,경기도 시흥시 배곧1로 27-16,15011,37.3618810869,126.7139429321
시흥시,배곧중흥S클래스아파트 물놀이시설,2020-07-30,경기도 시흥시,-,-,-,-,,경기도 시흥시 정왕동 2381,경기도 시흥시 해송십리로 472-11,15010,37.3847282623,126.7341838920
시흥시,배곧중흥S클래스아파트 바닥분수,2020-07-30,경기도 시흥시,7.6,0.15,0,0.44,,경기도 시흥시 정왕동 2381,경기도 시흥시 해송십리로 472-11,15010,37.3847282623,126.7341838920
시흥시,배곧한라비발디캠퍼스1차,2020-07-30,경기도 시흥시,-,-,-,-,,경기도 시흥시 정왕동 2566,경기도 시흥시 배곧1로 27-15,15011,37.3622846430,126.7122787254
시흥시,배곧한신더휴아파트 물놀이시설?바닥분수,2020-07-30,경기도 시흥시,-,-,-,-,,경기도 시흥시 정왕동 2502,경기도 시흥시 배곧4로 106-26,15010,37.3705211401,126.7311547961
시흥시,벌터공원 바닥분수,2018-07-27,㈜혜성환경,7.6,0.09,0,1.25,,경기도 시흥시 신천1길 21(신천동 753),경기도 시흥시 신천1길 21,14948,37.4392715690,126.7800754814
시흥시,복음공원 바닥분수,2018-07-27,㈜혜성환경,7.3,0.11,0,1.35,,경기도 시흥시 신천동 944,,14950,37.4350468304,126.7903813939
시흥시,비둘기공원 바닥분수,2018-07-24,㈜혜성환경,7.9,1.23,0,0.62,,경기도 시흥시 은행로 179 (대야동 571-1),경기도 시흥시 은행로 179,14914,37.4459610777,126.7972439212
시흥시,산들공원 물놀이시설,2018-07-24,㈜혜성환경,8.1,0.6,0,1.42,,경기도 시흥시 거모동 1352,,15072,37.3470546350,126.7807206853
시흥시,산들공원 바닥분수,2018-07-24,㈜혜성환경,8.2,0.46,0,1.3,,경기도 시흥시 거모동 1352,,15072,37.3470546350,126.7807206853
시흥시,샛말공원 바닥분수,2018-07-24,㈜혜성환경,8.4,0.24,0,3.1,,경기도 시흥시 하중로173번길 23(하중동 848),경기도 시흥시 하중로173번길 23,14976,37.3958593880,126.8043487296
시흥시,샛말공원 체험형 물놀이장,2018-07-24,㈜혜성환경,8,0.39,0,0.5,,경기도 시흥시 하중로173번길 23(하중동 848),경기도 시흥시 하중로173번길 23,14976,37.3958593880,126.8043487296
시흥시,센텀베이1차아파트 바닥분수,2020-07-17,경기도 시흥시,-,-,-,-,,경기도 시흥시 정왕동 2388,경기도 시흥시 해송십리로 472-54,15010,37.3836511578,126.7348838855
시흥시,솔숲공원 체험형 물놀이장·바닥분수,2018-07-24,㈜혜성환경,8.2,0.43,0,0.85,,경기도 시흥시 미산동 산 12-6,,14945,37.4188221600,126.7917150531
시흥시,시화MTV 88호 문화공원 바닥분수,2020-08-10,경기도 시흥시,-,-,-,-,,경기도 시흥시 장현동 300,경기도 시흥시 시청로 20,14998,37.3804189876,126.8040662779
시흥시,시흥 배곧 SK VIEW 아파트,2020-07-30,경기도 시흥시,-,-,-,-,,경기도 시흥시 정왕동 2483,경기도 시흥시 배곧3로 27-7,15010,37.3758520813,126.7262211403
시흥시,시흥 프리미엄아울렛 바닥분수·조합놀이대,2020-08-10,경기도 시흥시,-,-,-,-,,경기도 시흥시 정왕동 1772-46,경기도 시흥시 서해안로 699,15010,37.3796992102,126.7370588161
시흥시,시흥 프리미엄아울렛 바닥분수·조합놀이대,2018-07-20,㈜혜성환경,7.4,0.3,0,1.24,,경기도 시흥시 정왕동 서해안로 699(정왕동 1772-7),경기도 시흥시 서해안로 699,15010,37.3793816034,126.7364450998
시흥시,시흥 프리미엄아울렛 바닥분수·조합놀이대,2018-07-05,㈜혜성환경,7.4,0.28,0,1.68,,경기도 시흥시 정왕동 서해안로 699(정왕동 1772-7),경기도 시흥시 서해안로 699,15010,37.3793816034,126.7364450998
시흥시,시흥 프리미엄아울렛 바닥분수·조합놀이대,2018-06-22,㈜혜성환경,7.7,0.31,0,0.5,,경기도 시흥시 정왕동 서해안로 699(정왕동 1772-7),경기도 시흥시 서해안로 699,15010,37.3793816034,126.7364450998
시흥시,시흥배곧한라비발디캠퍼스3차아파트,2020-07-17,경기도 시흥시,-,-,-,-,,경기도 시흥시 정왕동 2558,경기도 시흥시 서울대학로 172-20,15011,37.3622450970,126.7185464724
시흥시,옥구공원 물놀이시설,2018-07-25,㈜혜성환경,7.5,0.65,0,0.42,,경기도 시흥시 서해안로 277(정왕동 2138),경기도 시흥시 서해안로 277,15013,37.3554749605,126.7122850415
시흥시,옥구공원 체험형물놀이장,2018-07-24,㈜혜성환경,8,0.41,0,1.8,,경기도 시흥시 서해안로 277(정왕동 2138),경기도 시흥시 서해안로 277,15013,37.3554749605,126.7122850415
시흥시,월곶포구 바닥분수,2018-07-24,㈜혜성환경,8.4,0.44,0,1.54,,경기도 시흥시 월곶동 1012-3,,14963,37.3883272978,126.7358601402
시흥시,은계한양수자인 더 클래스 아파트,2020-07-17,경기도 시흥시,-,-,-,-,,경기도 시흥시 은행동 661,경기도 시흥시 은계남로 11,14922,37.4342912650,126.8036921088
시흥시,장곡어린이공원 바닥분수,2018-07-24,㈜혜성환경,8.1,0.28,0,3.6,,경기도 시흥시 진말로19번길 13(장곡동 815),경기도 시흥시 진말로19번길 13,15002,37.3786410123,126.7838792243
시흥시,하상어린이공원 물놀이시설,2018-07-24,㈜혜성환경,8.5,1.8,0,3.5,,경기도 시흥시 하상로 14-9(하상동 372),경기도 시흥시 하상로 14-9,14977,37.3916952641,126.8144664943
시흥시,하상어린이공원 실개천,2018-07-24,㈜혜성환경,8.5,0.61,0,0.42,,경기도 시흥시 하상로 14-9(하상동 372),경기도 시흥시 하상로 14-9,14977,37.3916952641,126.8144664943
시흥시,호반베르디움센트럴파크 바닥분수·조합놀이대,2020-07-17,경기도 시흥시,-,-,-,-,,경기도 시흥시 정왕동 2485,경기도 시흥시 배곧3로 27-8,15010,37.3744772951,126.7255011316
시흥시,호반베르디움센트럴파크 바닥분수·조합놀이대,2018-07-11,워터스생활환경연구소,7,0.09,0,2.53,,경기도 시흥시 배곧3로 27-8(정왕동 2485),,15010,37.3743863020,126.7269679773
안산시,노적봉공원 도섭지,2020-06-09,안산시 공원과,,,,,,경기도 안산시 상록구 성포동 산39-1,경기도 안산시 상록구 석호로 110(사동),15585,37.3013305450,126.8464090805
안산시,노적봉공원 도섭지,2018-07-19,주)워트랩생활환경연구원,7.6,0.1,0,0.47,,경기도 안산시 상록구 성포동 산39-1,,,37.3204546056,126.8541872996
안산시,노적봉공원 도섭지,2018-07-05,주)워트랩생활환경연구원,7.4,0.24,0,0.55,,경기도 안산시 상록구 성포동 산39-1,,,37.3204546056,126.8541872996
안산시,노적봉공원 도섭지,2018-06-21,주)워트랩생활환경연구원,7.3,0.25,0,0.66,,경기도 안산시 상록구 성포동 산39-1,,,37.3204546056,126.8541872996
안산시,노적봉공원 도섭지,2018-06-07,주)워트랩생활환경연구원,7.5,0.38,0,0.57,,경기도 안산시 상록구 성포동 산39-1,,,37.3204546056,126.8541872996
안산시,노적봉공원 도섭지,2018-05-28,주)워트랩생활환경연구원,7.4,0.12,0,0.55,,경기도 안산시 상록구 성포동 산39-1,,,37.3204546056,126.8541872996
안산시,노적봉공원 도섭지,2018-05-07,주)워트랩생활환경연구원,7.5,0.38,0,0.57,,경기도 안산시 상록구 성포동 산39-1,,,37.3204546056,126.8541872996
안산시,둔배미공원 바닥분수,2020-06-16,안산시 공원과,,,,,,경기도 안산시 단원구 초지동 723-1,경기도 안산시 단원구 광덕2로 55,15442,37.3107336588,126.8164002395
안산시,반월공원 도섭지,2020-06-10,안산시 공원과,,,,,,경기도 안산시 상록구 본오동 723,경기도 안산시 상록구 오목로 104,15568,37.2898554362,126.8695795491
안산시,반월공원 도섭지,2018-07-19,주)워트랩생활환경연구원,7.6,0.11,0,0.44,,경기도 안산시 상록구 오목로 104(본오동),경기도 안산시 상록구 오목로 104,15568,37.2892064533,126.8686835890
안산시,반월공원 도섭지,2018-07-05,주)워트랩생활환경연구원,7.2,0.09,0,0.56,,경기도 안산시 상록구 오목로 104(본오동),경기도 안산시 상록구 오목로 104,15568,37.2892064533,126.8686835890
안산시,반월공원 도섭지,2018-06-21,주)워트랩생활환경연구원,7.3,0.24,0,0.44,,경기도 안산시 상록구 오목로 104(본오동),경기도 안산시 상록구 오목로 104,15568,37.2892064533,126.8686835890
안산시,반월공원 도섭지,2018-06-07,주)워트랩생활환경연구원,7.5,0.15,0,0.44,,경기도 안산시 상록구 오목로 104(본오동),경기도 안산시 상록구 오목로 104,15568,37.2892064533,126.8686835890
안산시,반월공원 도섭지,2018-05-28,주)워트랩생활환경연구원,7.4,0.11,0,0.56,,경기도 안산시 상록구 오목로 104(본오동),경기도 안산시 상록구 오목로 104,15568,37.2892064533,126.8686835890
안산시,반월공원 도섭지,2018-05-08,주)워트랩생활환경연구원,7.4,0.15,0,0.42,,경기도 안산시 상록구 오목로 104(본오동),경기도 안산시 상록구 오목로 104,15568,37.2892064533,126.8686835890
안산시,성호공원 도섭지,2020-06-11,안산시 공원과,,,,,,경기도 안산시 상록구 이동 615,경기도 안산시 상록구 성호로 131(이동),15316,37.3150945491,126.8595842753
안산시,성호공원 도섭지,2018-07-05,주)워트랩생활환경연구원,7.2,0.11,0,0.61,,경기도 안산시 상록구 성호로 113(이동),경기도 안산시 상록구 성호로 113,15316,37.3145867012,126.8596588418
안산시,성호공원 도섭지,2018-06-21,주)워트랩생활환경연구원,7.3,0.38,0,0.62,,경기도 안산시 상록구 성호로 113(이동),경기도 안산시 상록구 성호로 113,15316,37.3145867012,126.8596588418
안산시,성호공원 도섭지,2018-06-07,주)워트랩생활환경연구원,7.7,0.17,0,0.41,,경기도 안산시 상록구 성호로 113(이동),경기도 안산시 상록구 성호로 113,15316,37.3145867012,126.8596588418
안산시,성호공원 도섭지,2018-05-28,주)워트랩생활환경연구원,7.2,0.28,0,0.61,,경기도 안산시 상록구 성호로 113(이동),경기도 안산시 상록구 성호로 113,15316,37.3145867012,126.8596588418
안산시,성호공원 도섭지,2018-05-09,주)워트랩생활환경연구원,7.2,0.28,0,0.61,,경기도 안산시 상록구 성호로 113(이동),경기도 안산시 상록구 성호로 113,15316,37.3145867012,126.8596588418
안산시,성호공원 도섭지,2017-07-19,주)워트랩생활환경연구원,7.6,0.14,0,0.53,,경기도 안산시 상록구 성호로 113(이동),경기도 안산시 상록구 성호로 113,15316,37.3145867012,126.8596588418
안산시,성호공원 바닥분수,2020-06-12,안산시 공원과,,,,,,경기도 안산시 상록구 이동 615,경기도 안산시 상록구 성호로 131(이동),15316,37.3150945491,126.8595842753
안산시,성호공원 바닥분수,2018-07-19,주)워트랩생활환경연구원,7.5,0.09,0,0.51,,경기도 안산시 상록구 성호로 113(이동),경기도 안산시 상록구 성호로 113,15316,37.3145867012,126.8596588418
안산시,성호공원 바닥분수,2018-07-05,주)워트랩생활환경연구원,7.2,0.09,0,0.66,,경기도 안산시 상록구 성호로 113(이동),경기도 안산시 상록구 성호로 113,15316,37.3145867012,126.8596588418
안산시,성호공원 바닥분수,2018-06-21,주)워트랩생활환경연구원,7.3,0.38,0,0.62,,경기도 안산시 상록구 성호로 113(이동),경기도 안산시 상록구 성호로 113,15316,37.3145867012,126.8596588418
안산시,성호공원 바닥분수,2018-06-07,주)워트랩생활환경연구원,7.7,0.13,0,0.49,,경기도 안산시 상록구 성호로 113(이동),경기도 안산시 상록구 성호로 113,15316,37.3145867012,126.8596588418
안산시,성호공원 바닥분수,2018-05-28,주)워트랩생활환경연구원,7.2,0.26,0,0.66,,경기도 안산시 상록구 성호로 113(이동),경기도 안산시 상록구 성호로 113,15316,37.3145867012,126.8596588418
안산시,안산문화광장,2020-06-08,안산도시공사,,,,,,경기도 안산시 단원구 고잔동 800,경기도 안산시 단원구 광덕대로 157,15471,37.3107116414,126.8298858363
안산시,안산문화광장,2020-06-07,안산도시공사,,,,,,경기도 안산시 단원구 고잔동 800,경기도 안산시 단원구 광덕대로 157,15471,37.3107116414,126.8298858363
안산시,안산문화광장,2020-06-06,안산도시공사,,,,,,경기도 안산시 단원구 고잔동 800,경기도 안산시 단원구 광덕대로 157,15471,37.3107116414,126.8298858363
안산시,안산문화광장 미세기폰드,2018-07-13,KOTITI,7.6,0.13,0,0.4,,경기도 안산시 단원구 고잔동 800,경기도 안산시 단원구 광덕대로 157,15471,37.3119791740,126.8299958981
