,장소,부모님,아이,친구,커플,친척,가족,지인,연인,혼자,둘,셋,넷,경관,인생샷,휴식,공원,유적지,미술,박물관,익스트림,스포츠,체험,드라이브,쇼핑,전시,자연,산책
263,곶자왈,0.20736767,0.2924171,0.2172955,0.14895192,0.1967914,0.21935123,0.2789853,0.2332497,0.20072122,0.17595366,0.0890606,0.10652453,0.34553105,0.23780611,0.2666659,0.2567103,0.2856096,0.18434551,0.22570425,0.2652765,0.1359698,0.2722957,0.275797,0.11502643,0.16238402,0.39192876,0.3072107
264,그리스신화,0.29373014,0.40651673,0.3214415,0.23348445,0.16237493,0.3463147,0.21471247,0.26261932,0.25018114,0.27264428,0.21372348,0.25088176,0.1494306,0.30731347,0.18254411,0.32612348,0.33156312,0.35976577,0.5056216,0.32712835,0.19275591,0.37056285,0.2750217,0.26457855,0.38424426,0.31712824,0.28059897
265,누웨,0.19108662,0.21970761,0.20394462,0.17968032,0.1886217,0.21956894,0.25194424,0.18912694,0.19269335,0.1972234,0.21827912,0.27636993,0.28471226,0.14089239,0.26765627,0.27623028,0.2754199,0.25978452,0.21999513,0.21761267,0.30510437,0.19047974,0.26999483,0.45591524,0.19124904,0.2870202,0.31643128
266,대장금,0.29179758,0.28067362,0.18650837,0.30988187,0.14113489,0.28107193,0.32713556,0.33489108,0.17996141,0.20355965,0.08078483,0.17522341,0.23837854,0.33185434,0.141638,0.2403401,0.26729542,0.11808606,0.2710085,0.3192647,0.288478,0.21033844,0.2798355,0.2350959,0.2398483,0.2072082,0.22901899
267,두맹,0.28672996,0.29670453,0.28049785,0.13824412,0.2751499,0.25779673,0.3135778,0.26468754,0.29250774,0.2621724,0.2734334,0.24594651,0.28213376,0.2567938,0.2678046,0.38014942,0.41763353,0.42197928,0.31557542,0.16512026,0.2120837,0.27449822,0.31636125,0.26196313,0.3524448,0.33321795,0.39412728
268,공원,0.21116585,0.26980585,0.26054275,0.18622452,0.121924415,0.2553485,0.19602604,0.28162605,0.20270139,0.15050161,0.13920596,0.16170856,0.35718933,0.26405045,0.23516524,1.0,0.3396024,0.18402518,0.364635,0.266596,0.174567,0.2596968,0.3045059,0.24792434,0.22532605,0.2968498,0.4215817
269,조리,0.21277513,0.23467517,0.1449696,0.13666774,0.104318514,0.17734012,0.1679216,0.11550682,0.1396918,0.17931756,0.09850965,0.16966572,0.15990579,0.12226035,0.13461927,0.08761081,0.097628474,0.17881644,0.094817296,0.080994904,0.118585944,0.1778794,0.17371044,0.10600416,0.15906203,0.21819273,0.20349011
270,안돌,0.35700405,0.39324656,0.37248993,0.3276214,0.35532326,0.40208846,0.3772257,0.377589,0.4016002,0.40836304,0.3830521,0.29740202,0.4074935,0.39522946,0.39967772,0.33510458,0.35173142,0.28455317,0.3033846,0.3548322,0.21951172,0.37017846,0.40221223,0.22597119,0.25277776,0.45153564,0.47209865
271,실기,0.154504,0.09142552,0.10373032,0.124019824,0.09052332,0.10007057,0.1791042,0.12990484,0.15836523,0.18560693,0.12094712,0.07993241,0.27827162,0.2268056,0.24358544,0.10083409,0.21740499,0.26139128,0.17281228,0.17887461,0.21328782,0.20061073,0.14131606,0.098009065,0.23247412,0.22043674,0.19530304
272,익스트림,0.27279547,0.4282148,0.24189503,0.33326077,0.03076831,0.26657316,0.12249717,0.39037383,0.30776596,0.2276358,0.20741636,0.28269696,0.31433582,0.3907066,0.26757073,0.266596,0.10011107,0.19561914,0.17871362,1.0,0.5159692,0.40285206,0.28427696,0.3091277,0.23981106,0.34379414,0.26175153
273,국제,0.20467754,0.07617275,0.16310072,0.12057431,0.108184665,0.19261926,0.17479165,0.18026233,0.15362886,0.113767505,0.08984954,0.14353599,0.18969703,0.1769562,0.12598902,0.22796004,0.12125304,0.25212052,0.21271914,0.24322918,0.29061058,0.19315124,0.17900586,0.19711569,0.16477141,0.19636261,0.15337244
274,올레,0.22313958,0.23172718,0.24865179,0.2589144,0.16341202,0.25179115,0.28410646,0.24076381,0.3211723,0.27465785,0.20114806,0.18118721,0.22448616,0.24368888,0.226841,0.2689796,0.194121,0.11913527,0.2109814,0.25675935,0.14655259,0.23871836,0.28635085,0.24857043,0.10616543,0.23288687,0.36268222
275,종달,0.22472784,0.234905,0.26613557,0.18407574,0.17117798,0.19936539,0.23373112,0.2003269,0.25813395,0.24528494,0.20965034,0.22533114,0.13482156,0.19031015,0.18769461,0.21384645,0.22136089,0.0939741,0.22410232,0.11586018,0.08318714,0.20362931,0.3231668,0.13209257,0.1214928,0.16018483,0.3109525
276,천아,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,천왕사,0.26343873,0.1669291,0.19993758,0.20869172,0.21911134,0.22020894,0.2724093,0.16526863,0.19171605,0.15648685,0.07849221,0.027212188,0.21486402,0.22809714,0.17922863,0.16361438,0.19664219,0.17164916,0.17114645,0.11198321,0.1363381,0.18745945,0.28252435,0.14978461,0.19562764,0.18672177,0.23500246
278,청수,0.14265591,0.1693424,0.16699052,0.0999081,0.21173522,0.18825564,0.25944045,0.12320443,0.16795301,0.16578397,0.12327202,0.17256323,0.21392632,0.15567568,0.1731891,0.26580366,0.25847378,0.091812134,0.12214206,0.033556864,0.06206706,0.1790359,0.21307892,0.11337815,0.17709914,0.26306552,0.28319162
279,초콜릿,0.23911384,0.2436428,0.18788587,0.19120802,0.11229196,0.2026136,0.18328066,0.22924842,0.13891806,0.15763368,0.117940165,0.15088478,0.099725395,0.25753313,0.13370767,0.16780524,0.20721598,0.19159964,0.35454434,0.24657813,0.1852055,0.27577236,0.16731519,0.27220535,0.1929157,0.2437169,0.18464828
280,해맞,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,도로,0.20845251,0.23156026,0.20857382,0.20945722,0.1700455,0.20677832,0.24335356,0.24278262,0.24863297,0.21637504,0.12981951,0.11661799,0.3635264,0.2503003,0.24598369,0.32217425,0.26979813,0.120306045,0.19299504,0.21595733,0.13786732,0.22711734,0.6141368,0.23292693,0.14973798,0.29318088,0.32161778
282,도순,0.23653413,0.21168466,0.21789265,0.21998826,0.3236269,0.27559817,0.3346076,0.2200052,0.22965275,0.20291579,0.2236891,0.27921718,0.30521953,0.18923809,0.22427556,0.299408,0.32709092,0.27203357,0.28771964,0.2537226,0.17667118,0.25639835,0.30820802,0.2236571,0.2576035,0.27942294,0.28678423
283,민오,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,일손,0.2608087,0.2277209,0.17124924,0.13203916,0.44330126,0.29699403,0.2669677,0.20721708,0.18059017,0.22184148,0.19631268,0.2217176,0.18899478,0.122522414,0.20904048,0.22995928,0.29456693,0.08334276,0.13933644,0.11694164,0.10457757,0.19402605,0.13052972,0.12092614,0.12317055,0.17246339,0.19654146
285,번개,0.19484955,0.28784257,0.22726858,0.19194253,0.20159698,0.20739482,0.1285978,0.2307141,0.11086451,0.2111095,0.20452172,0.21546611,0.09889661,0.21860076,0.13042453,0.20575076,0.107619405,0.09835522,0.23583212,0.24673909,0.19436668,0.24709816,0.20025423,0.18585204,0.11976275,0.17070755,0.19352421
286,도봉,0.19611119,0.20458451,0.20234108,0.16059053,0.18228051,0.19143993,0.20927665,0.24021536,0.17657967,0.22585787,0.16312501,0.11432687,0.19579726,0.17551237,0.18290317,0.27508986,0.28939444,0.15537706,0.17611842,0.19363451,0.1878665,0.14615342,0.25184757,0.16374597,0.14296752,0.19272491,0.3536532
287,방진,0.07743047,0.15730627,0.11128324,0.14528887,0.10677813,0.11977052,0.18934591,0.12991965,0.086346194,0.07807166,0.072163194,0.15125397,0.13637155,0.251843,0.1413063,0.16385771,0.26990226,0.10222766,0.23438515,0.11851588,0.17705342,0.106398515,0.25493553,0.12996769,0.18287446,0.2150198,0.21265215
288,비체,0.24493217,0.32205826,0.29528764,0.26582718,0.21344255,0.33234453,0.27682173,0.32552215,0.25300774,0.29057974,0.24137393,0.22040369,0.21598268,0.33073992,0.24255897,0.288934,0.25575036,0.09950185,0.28954148,0.321236,0.18807697,0.35064515,0.32210994,0.22176602,0.22230458,0.30439517,0.30322188
289,순례,0.19280717,0.1876408,0.14199667,0.22074611,0.1891906,0.2541585,0.22365624,0.21638055,0.20786923,0.12578765,0.08379837,0.11998687,0.21157573,0.1686919,0.17998226,0.16611342,0.28410769,0.119713746,0.17043135,0.09823267,0.1326266,0.16582295,0.25061944,0.182471,0.1783006,0.15351695,0.22327617
290,신화,0.19494832,0.23266971,0.2025657,0.16985132,0.13089845,0.20256546,0.21878633,0.16062388,0.1506696,0.23593956,0.16046111,0.22044356,0.18315533,0.18247715,0.20472282,0.22508325,0.27855992,0.20282233,0.2694972,0.27525607,0.2564871,0.20170897,0.19739826,0.3175723,0.25748485,0.2427799,0.26018316
291,아라리,0.23418002,0.24693479,0.22191931,0.17416716,0.18005654,0.22521746,0.19146249,0.16152845,0.20846468,0.2012339,0.15954402,0.26022667,0.20217367,0.17709552,0.19663545,0.21420825,0.2347628,0.3607804,0.34634352,0.18814671,0.16969723,0.21909666,0.20614423,0.2582785,0.35664272,0.2425218,0.2004812
292,도로,0.20845251,0.23156026,0.20857382,0.20945722,0.1700455,0.20677832,0.24335356,0.24278262,0.24863297,0.21637504,0.12981951,0.11661799,0.3635264,0.2503003,0.24598369,0.32217425,0.26979813,0.120306045,0.19299504,0.21595733,0.13786732,0.22711734,0.6141368,0.23292693,0.14973798,0.29318088,0.32161778
293,이승,0.10958136,0.10805002,0.12092543,0.0852047,0.19467929,0.21788108,0.17685664,0.14660181,0.19751433,0.16181542,0.21738273,0.15397845,0.10235734,0.13541013,0.22081767,0.10322437,0.10689043,0.11216558,0.14096782,0.02187626,0.05684344,0.10547455,0.20149308,0.08876147,0.13299252,0.20085788,0.23454162
294,닥몰,0.17530453,0.18423599,0.21077642,0.106762506,0.24006218,0.21895404,0.2866553,0.14290622,0.22077975,0.22602998,0.25900048,0.16608462,0.2591155,0.16426618,0.19526224,0.23518212,0.33937776,0.23773165,0.24840765,0.12106912,0.0796183,0.23223114,0.22646996,0.1500402,0.15841442,0.2378995,0.29716122
295,올레,0.22313958,0.23172718,0.24865179,0.2589144,0.16341202,0.25179115,0.28410646,0.24076381,0.3211723,0.27465785,0.20114806,0.18118721,0.22448616,0.24368888,0.226841,0.2689796,0.194121,0.11913527,0.2109814,0.25675935,0.14655259,0.23871836,0.28635085,0.24857043,0.10616543,0.23288687,0.36268222
296,올레,0.22313958,0.23172718,0.24865179,0.2589144,0.16341202,0.25179115,0.28410646,0.24076381,0.3211723,0.27465785,0.20114806,0.18118721,0.22448616,0.24368888,0.226841,0.2689796,0.194121,0.11913527,0.2109814,0.25675935,0.14655259,0.23871836,0.28635085,0.24857043,0.10616543,0.23288687,0.36268222
297,올레,0.22313958,0.23172718,0.24865179,0.2589144,0.16341202,0.25179115,0.28410646,0.24076381,0.3211723,0.27465785,0.20114806,0.18118721,0.22448616,0.24368888,0.226841,0.2689796,0.194121,0.11913527,0.2109814,0.25675935,0.14655259,0.23871836,0.28635085,0.24857043,0.10616543,0.23288687,0.36268222
298,골프장,0.20234346,0.18662517,0.21621257,0.20577657,0.116627775,0.19327924,0.20287092,0.17525716,0.14275496,0.11016135,0.099616446,0.07299913,0.3386224,0.23558922,0.2178207,0.17801775,0.1952033,0.23174879,0.13897556,0.27118534,0.30797073,0.19957231,0.30863512,0.22631171,0.19551587,0.29585788,0.21902248
299,진아,0.3522215,0.29609638,0.29379117,0.16572481,0.3398329,0.32201385,0.37932873,0.20555276,0.20261064,0.2062956,0.24525122,0.29047212,0.07964389,0.14012921,0.18104255,0.2226143,0.29312918,0.15348104,0.24386036,0.093314365,0.10803376,0.2093769,0.21206391,0.2973544,0.11940812,0.17499357,0.3058228
300,공화국,0.14526562,0.14338265,0.18479224,0.13505879,0.2515806,0.19465792,0.11864349,0.22565624,0.19918308,0.17259163,0.15542993,0.15284534,0.13156265,0.13934794,0.18228237,0.2328293,0.11734507,0.2697649,0.2232869,0.1856758,0.20037118,0.1497654,0.11145956,0.10142292,0.2422986,0.18134518,0.11215263
301,협재굴,0.26934165,0.24585506,0.24726146,0.24369612,0.17725083,0.26045418,0.25101513,0.23551877,0.2100032,0.23012221,0.19102003,0.148796,0.32091936,0.32952523,0.2371977,0.40630472,0.37443554,0.2106002,0.32193545,0.30448475,0.122447014,0.26787975,0.23907419,0.15474483,0.30633205,0.34326833,0.30114585
302,화순,0.13277653,0.17347127,0.18790293,0.18636727,0.12811178,0.2177937,0.27781308,0.14871925,0.17517087,0.20652348,0.124069765,0.16272768,0.23345459,0.13042656,0.19086628,0.23580454,0.22599956,0.12090437,0.1935085,0.17224562,0.100062005,0.18278801,0.19380948,0.12528673,0.119202144,0.21730927,0.26363635
303,화순,0.13277653,0.17347127,0.18790293,0.18636727,0.12811178,0.2177937,0.27781308,0.14871925,0.17517087,0.20652348,0.124069765,0.16272768,0.23345459,0.13042656,0.19086628,0.23580454,0.22599956,0.12090437,0.1935085,0.17224562,0.100062005,0.18278801,0.19380948,0.12528673,0.119202144,0.21730927,0.26363635
304,강정,0.17431854,0.17448735,0.13755563,0.18815304,0.089472026,0.19488624,0.18653613,0.17070493,0.16317779,0.09400557,0.10385139,0.08704227,0.15535842,0.11768843,0.16264424,0.15809153,0.08321547,0.12507428,0.147935,0.15006644,0.13062565,0.18999258,0.1600583,0.051079683,0.06321204,0.18718947,0.24505822
305,곽지,0.30158454,0.33528814,0.3475795,0.31517136,0.3160892,0.31040823,0.35589677,0.30008298,0.3513774,0.40430713,0.3468269,0.2452577,0.23143762,0.33414012,0.24865636,0.29322836,0.32540774,0.12323073,0.21904942,0.2475096,0.19255617,0.22016719,0.43155462,0.19939542,0.16517818,0.24204047,0.42246664
306,구좌,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,요트,0.24839365,0.25309634,0.2612204,0.30418903,0.17194572,0.24370755,0.1908584,0.2843729,0.26495528,0.21280771,0.18866427,0.1657193,0.20645896,0.2874839,0.2383594,0.21331069,0.051407494,0.20191365,0.18798508,0.37331837,0.2239238,0.27034223,0.2552146,0.24067038,0.14036468,0.20641759,0.23632532
308,도로,0.20845251,0.23156026,0.20857382,0.20945722,0.1700455,0.20677832,0.24335356,0.24278262,0.24863297,0.21637504,0.12981951,0.11661799,0.3635264,0.2503003,0.24598369,0.32217425,0.26979813,0.120306045,0.19299504,0.21595733,0.13786732,0.22711734,0.6141368,0.23292693,0.14973798,0.29318088,0.32161778
309,두산,0.19517666,0.12666138,0.12259805,0.19779466,0.077825114,0.18864256,0.1831829,0.16192922,0.13908562,0.124559656,0.15765053,0.25706834,0.16550659,0.13933712,0.12188533,0.1429273,0.107054524,0.110235855,0.16365197,0.2293143,0.20169905,0.098096415,0.23328115,0.17803553,0.07817647,0.14311612,0.2058763
310,로봇,0.2213026,0.23149316,0.19129778,0.16387266,0.043630823,0.13009225,0.1009604,0.15411676,0.16489597,0.14118008,0.15898553,0.23369701,0.1914861,0.17655815,0.1313063,0.17813812,0.09379708,0.1946672,0.21861383,0.28864694,0.24262294,0.22029442,0.17827299,0.23556411,0.28978366,0.22619635,0.12637341
311,등대,0.19855392,0.20145077,0.17787266,0.16128351,0.04860183,0.1638283,0.18828443,0.2687946,0.16959429,0.19240972,0.123366214,0.13445005,0.30259973,0.280438,0.21999423,0.2639182,0.18170846,0.12265557,0.22170424,0.2550466,0.14601548,0.21686222,0.22692068,0.095328085,0.22412652,0.24471462,0.30038384
312,마린,0.21197179,0.24057582,0.258717,0.23467946,0.12559952,0.21177527,0.21541423,0.15474749,0.13009024,0.21192561,0.15101126,0.29926032,0.1690838,0.21428637,0.23611373,0.19444668,0.09598954,0.10170293,0.15043204,0.29430076,0.22709525,0.19048434,0.09636344,0.1963174,0.17440015,0.16208896,0.17701226
313,무릉,0.13176534,0.107008226,0.15251023,0.14558735,0.19806007,0.15743166,0.21791106,0.17812908,0.1574946,0.10554604,0.099374756,0.08732489,0.17952454,0.16205727,0.1797384,0.19347095,0.18080339,0.10157074,0.11036439,0.116238594,0.14472464,0.1478854,0.19220668,0.065299764,0.10341479,0.1820204,0.21136725
314,문화,0.1818829,0.17764395,0.14432904,0.056992404,0.10759624,0.18659303,0.18095252,0.16627176,0.09723773,0.13380077,0.09263382,0.1825194,0.2172831,0.21570282,0.25904608,0.26202196,0.30097732,0.3738022,0.30834752,0.16938576,0.30818024,0.21409641,0.17702605,0.26551533,0.2762036,0.27511084,0.20728236
315,빌레못동굴,0.14239614,0.19298437,0.19110864,0.14197206,0.21762216,0.1561977,0.23754781,0.1193099,0.17595673,0.13816378,0.17884803,0.16448276,0.26563078,0.15256268,0.10280126,0.27675205,0.44196445,0.21502206,0.28679058,0.15891832,0.06449173,0.19285423,0.18213461,0.10967833,0.2666271,0.26722404,0.21288422
316,오름,0.23891383,0.25694725,0.23558784,0.24180716,0.171176,0.24119355,0.20965499,0.2293143,0.25522453,0.23667862,0.21464175,0.16487253,0.25262168,0.33679646,0.24596879,0.29089448,0.26022035,0.16473062,0.23808071,0.23296621,0.1159906,0.17506729,0.2448986,0.19013211,0.17533895,0.28232014,0.40559447
317,산지천,0.18109168,0.19497454,0.18014754,0.072109215,0.10100789,0.15976855,0.20608222,0.15706268,0.10349473,0.11246002,0.071407825,0.108116895,0.2015325,0.13354069,0.2656839,0.27141467,0.2140156,0.24964654,0.26820922,0.1090754,0.13349703,0.20619367,0.20477867,0.2560332,0.38552606,0.20962626,0.27881542
318,생이,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,서건,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,서커스,0.23681174,0.27544087,0.19684324,0.2057462,0.21416573,0.27677965,0.13077652,0.32496482,0.14429311,0.1914413,0.11591959,0.2055619,0.18040642,0.26820314,0.18857644,0.29607183,0.1393211,0.22027528,0.25820637,0.37757862,0.33331695,0.31863597,0.13030575,0.24257861,0.29054046,0.19278565,0.17109081
321,성읍,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,송당,0.18543586,0.19130303,0.22312327,0.16377787,0.27907684,0.22026475,0.30723983,0.18227687,0.23001423,0.17374349,0.17911166,0.18175022,0.13651505,0.1945608,0.16515866,0.20322053,0.20030525,0.12576938,0.21648279,0.07747517,0.09326522,0.19604643,0.23040542,0.18882763,0.040533006,0.18180524,0.31963316
323,쉬리,0.26189196,0.29934657,0.23786916,0.27340168,0.14335668,0.2632,0.24346073,0.33101785,0.21023954,0.22859353,0.22749153,0.17735824,0.30310154,0.24782103,0.33037817,0.23010989,0.26420504,0.17696239,0.27284193,0.29359052,0.24699125,0.18018052,0.23362882,0.2700655,0.22758776,0.2513486,0.3235114
324,싱게물,0.22608328,0.28543672,0.19772327,0.18233451,0.17303678,0.25124177,0.2679601,0.2546772,0.20693663,0.23006848,0.17953917,0.14326218,0.36718503,0.32229728,0.25756258,0.4241686,0.3289111,0.20341465,0.27277693,0.27956325,0.23304476,0.24045591,0.2965293,0.24852675,0.29495394,0.3768764,0.32228664
325,엉알,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,엉알,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,원당,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,월평,0.17628603,0.20872746,0.20195805,0.18396798,0.13152787,0.2071341,0.22365724,0.2004529,0.19388102,0.12690814,0.105022654,0.17898214,0.18878129,0.17223495,0.18889165,0.20597047,0.1752344,0.1472518,0.16515657,0.2812806,0.19249225,0.23106232,0.2496325,0.17970735,0.19397108,0.23197877,0.30010676
329,이호,0.22640523,0.26767278,0.26300493,0.21875013,0.14532632,0.22030436,0.18484971,0.25502574,0.2248692,0.22331952,0.17273626,0.17323086,0.17249677,0.24824451,0.23374714,0.25345764,0.17081101,0.16461028,0.20663874,0.24279499,0.17997646,0.23229304,0.28143835,0.25894612,0.19080377,0.15583721,0.30898494
330,장전,0.0875793,0.11601013,0.12235583,0.1495255,0.11723983,0.054005884,0.17246968,0.15905632,0.22955516,0.16702409,0.1672445,0.08314404,0.11877423,0.1428737,0.10657327,0.26624697,0.32514578,0.07258768,0.18348846,0.16163047,0.09718089,0.18592504,0.22462516,0.13743784,0.12570173,0.0748024,0.1956228
331,전망대,0.16325852,0.24430065,0.21703774,0.16785824,0.114250325,0.19516304,0.24397993,0.25410384,0.24305066,0.16650917,0.18520585,0.1029857,0.40760204,0.30961186,0.29500657,0.39269775,0.28626746,0.12402494,0.29684973,0.25341678,0.1425536,0.20829469,0.2654655,0.124285445,0.26268208,0.2537862,0.37860996
332,추,0.057212755,0.040718082,0.051128227,0.11207084,0.0838724,0.08473655,0.16633056,0.10398183,0.033367045,0.11038375,0.070193656,0.07830331,0.08383785,0.09024896,0.11198175,0.11236392,0.13262753,0.10601868,0.16499588,0.05824132,0.14585358,0.10952398,0.06989606,-0.006774798,0.13253982,0.13840792,0.0854722
333,하늘,0.17970788,0.2006278,0.18404344,0.1983254,0.13731669,0.1985772,0.15519504,0.2478318,0.22606765,0.2673915,0.21619666,0.20918345,0.26569092,0.367577,0.27033386,0.18032214,0.1524534,0.10925882,0.19398054,0.20656492,0.16029657,0.1663112,0.2233855,0.15311414,0.15978926,0.29196566,0.32585418
334,제지,0.19533838,0.17656553,0.17098121,0.13713177,0.3025007,0.17378502,0.2077994,0.17415357,0.2279428,0.23574063,0.19537559,0.25738594,0.19122463,0.15835804,0.16976248,0.14694089,0.13731046,0.16097039,0.13549444,0.117226616,0.11796424,0.15042378,0.18300502,0.083715506,0.14736526,0.16063988,0.2034971
335,조함,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,사슴,0.13296022,0.24270336,0.25809148,0.17774832,0.18516706,0.17231706,0.17304146,0.19737935,0.21843785,0.2823984,0.20301092,0.20347545,0.15714619,0.25219005,0.17148517,0.19576898,0.16145055,0.14120534,0.2650187,0.17035985,0.08570485,0.27825272,0.18957262,0.14631069,0.20249481,0.24178761,0.2604151
337,감귤,0.28404623,0.25786057,0.2876545,0.24992059,0.17018053,0.27286375,0.26347646,0.21828946,0.21533248,0.21133484,0.15310946,0.07113314,0.16338813,0.25185296,0.22097284,0.20020483,0.15744483,0.14567034,0.17945172,0.21439552,0.13799685,0.3481872,0.20796695,0.22426033,0.13289255,0.30420107,0.22192916
338,형제,0.2531045,0.16847748,0.2372033,0.16347001,0.31525308,0.24556403,0.16837728,0.17398614,0.1353515,0.20535086,0.18089607,0.19117013,0.11439334,0.0828716,0.15527278,0.11237906,0.16557185,0.04406391,0.12132996,0.14269751,0.04724774,0.0699696,0.19491313,0.04851676,0.14169616,0.15662725,0.11521011
